Hazard Type,Date & Time,District,Latitude,Longitude,Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9,Source,Magnitude,Depth (km),Intensity,Seismic Wave Data,Aftershocks,Casualties & Injuries,Infrastructure Damage,Response & Recovery Measures
Landslide,2017-04-11 11:28:05,Skardu,36.3075,75.3265,Rockfall,Glacier Melting,44.4,Mountainous,Rocky,47.4,3598.8,2.45,Geological Survey Report,,,,,,,,,
Landslide,2015-12-05 06:50:54,Skardu,35.136,76.3355,Rockfall,Glacier Melting,45.3,Hilly,Rocky,29.7,723.6,8.75,Geological Survey Report,,,,,,,,,
Landslide,2015-08-03 00:46:35,Skardu,36.8357,74.4453,Rockfall,Glacier Melting,32.1,Valley,Sand,168.1,1474.4,7.52,Geological Survey Report,,,,,,,,,
Landslide,2019-01-24 17:33:37,Skardu,35.8945,75.5251,Rockfall,Glacier Melting,41.8,Mountainous,Sand,150.5,1817.2,6.88,Geological Survey Report,,,,,,,,,
Landslide,2018-03-18 18:38:59,Skardu,35.0014,76.8686,Rockfall,Glacier Melting,65.3,Hilly,Sand,14.1,3806.3,9.82,Geological Survey Report,,,,,,,,,
Landslide,2021-08-05 14:55:50,Diamer,35.1266,75.0209,Mudslide,Glacier Melting,21.3,Valley,Silt,84.2,3023.0,1.93,Geological Survey Report,,,,,,,,,
Landslide,2021-10-26 12:35:56,Diamer,36.8628,75.4675,Mudslide,Earthquake,38.4,Hilly,Clay,120.3,4231.9,1.68,Geological Survey Report,,,,,,,,,
Landslide,2019-11-21 18:10:59,Diamer,36.3808,76.3066,Rockfall,Earthquake,49.7,Valley,Rocky,13.8,3424.9,8.44,Geological Survey Report,,,,,,,,,
Landslide,2019-01-04 03:18:22,Diamer,35.7605,76.8824,Debris Flow,Earthquake,30.7,Hilly,Clay,44.1,2513.0,8.91,Geological Survey Report,,,,,,,,,
Landslide,2016-01-23 05:16:33,Diamer,36.7676,75.0844,Rockfall,Heavy Rainfall,27.6,Mountainous,Rocky,35.2,1141.8,6.31,Geological Survey Report,,,,,,,,,
Landslide,2013-10-02 03:51:43,Diamer,35.4294,76.9887,Mudslide,Earthquake,32.3,Valley,Rocky,144.6,4262.5,3.48,Geological Survey Report,,,,,,,,,
Landslide,2015-02-04 06:53:26,Diamer,35.5715,76.5424,Debris Flow,Heavy Rainfall,40.9,Valley,Clay,83.2,1895.4,8.4,Geological Survey Report,,,,,,,,,
Landslide,2018-01-05 13:13:45,Diamer,35.2589,74.2246,Rockfall,Glacier Melting,60.3,Mountainous,Rocky,42.8,3240.4,9.65,Geological Survey Report,,,,,,,,,
Landslide,2013-07-07 13:33:50,Diamer,35.5197,76.4193,Debris Flow,Heavy Rainfall,49.4,Valley,Silt,74.3,1653.8,3.59,Geological Survey Report,,,,,,,,,
Landslide,2018-10-14 15:27:56,Diamer,36.2309,74.1219,Mudslide,Glacier Melting,21.9,Mountainous,Silt,89.1,1031.5,3.43,Geological Survey Report,,,,,,,,,
Landslide,2020-09-04 10:53:45,Diamer,35.7566,75.9827,Mudslide,Glacier Melting,59.0,Hilly,Sand,68.2,2536.5,9.82,Geological Survey Report,,,,,,,,,
Landslide,2015-01-12 04:06:48,Diamer,36.5662,76.3507,Mudslide,Heavy Rainfall,26.8,Mountainous,Sand,189.2,3667.7,8.65,Geological Survey Report,,,,,,,,,
Landslide,2014-10-18 08:11:11,Diamer,35.9729,75.1747,Debris Flow,Earthquake,39.2,Mountainous,Rocky,175.9,870.3,2.02,Geological Survey Report,,,,,,,,,
Landslide,2020-02-03 02:37:29,Diamer,35.0399,74.9792,Mudslide,Earthquake,79.1,Mountainous,Rocky,172.1,3718.6,6.81,Geological Survey Report,,,,,,,,,
Landslide,2019-07-19 13:33:44,Diamer,35.1231,74.9861,Mudslide,Glacier Melting,67.8,Hilly,Rocky,91.1,4548.3,6.48,Geological Survey Report,,,,,,,,,
Landslide,2020-04-12 07:04:19,Diamer,35.1993,74.4698,Rockfall,Glacier Melting,77.3,Mountainous,Clay,30.3,4293.4,3.66,Geological Survey Report,,,,,,,,,
Landslide,2019-09-13 16:04:52,Diamer,36.6947,74.3413,Debris Flow,Heavy Rainfall,43.0,Hilly,Silt,160.6,1178.5,6.18,Geological Survey Report,,,,,,,,,
Landslide,2020-04-11 04:47:43,Diamer,36.5643,75.3013,Rockfall,Glacier Melting,52.6,Valley,Sand,140.3,634.0,2.01,Geological Survey Report,,,,,,,,,
Landslide,2021-09-08 21:10:31,Diamer,36.8889,75.1192,Mudslide,Glacier Melting,40.1,Hilly,Sand,153.9,4444.0,9.89,Geological Survey Report,,,,,,,,,
Landslide,2014-05-12 00:27:13,Diamer,35.1211,76.7025,Mudslide,Glacier Melting,27.6,Hilly,Silt,43.6,4592.1,4.43,Geological Survey Report,,,,,,,,,
Landslide,2021-02-22 00:45:44,Diamer,35.1161,74.0202,Mudslide,Heavy Rainfall,45.2,Mountainous,Clay,47.9,2837.7,0.85,Geological Survey Report,,,,,,,,,
Landslide,2019-06-15 06:11:17,Diamer,36.7935,76.4474,Mudslide,Heavy Rainfall,20.1,Valley,Silt,132.7,4820.2,2.95,Geological Survey Report,,,,,,,,,
Landslide,2020-01-08 15:21:51,Diamer,35.2554,74.1437,Mudslide,Heavy Rainfall,77.9,Valley,Clay,137.7,1109.6,6.63,Geological Survey Report,,,,,,,,,
Landslide,2017-01-27 17:32:57,Diamer,35.9887,74.6636,Mudslide,Glacier Melting,67.9,Valley,Rocky,126.5,3186.9,7.73,Geological Survey Report,,,,,,,,,
Landslide,2015-01-11 14:06:38,Diamer,36.6921,74.8468,Rockfall,Heavy Rainfall,43.5,Hilly,Clay,163.0,1858.9,2.36,Geological Survey Report,,,,,,,,,
Landslide,2022-05-26 11:54:59,Diamer,35.566,76.2222,Mudslide,Heavy Rainfall,58.8,Mountainous,Clay,157.7,4100.8,8.87,Geological Survey Report,,,,,,,,,
Landslide,2020-02-01 14:54:11,Diamer,35.1912,74.6246,Rockfall,Glacier Melting,43.1,Hilly,Clay,56.8,3992.0,1.02,Geological Survey Report,,,,,,,,,
Landslide,2020-09-19 04:11:07,Diamer,36.8497,76.7301,Mudslide,Glacier Melting,33.5,Valley,Silt,118.6,4061.3,1.78,Geological Survey Report,,,,,,,,,
Landslide,2013-03-25 14:41:32,Diamer,36.6946,74.5273,Mudslide,Heavy Rainfall,58.5,Hilly,Rocky,110.6,419.5,4.32,Geological Survey Report,,,,,,,,,
Landslide,2016-03-12 22:32:58,Diamer,36.4246,74.6518,Debris Flow,Earthquake,76.4,Mountainous,Sand,146.9,2403.8,2.98,Geological Survey Report,,,,,,,,,
Landslide,2014-05-01 13:27:27,Diamer,36.5384,75.817,Rockfall,Heavy Rainfall,57.8,Mountainous,Sand,103.8,4085.7,0.79,Geological Survey Report,,,,,,,,,
Landslide,2014-05-27 02:32:08,Diamer,36.7142,74.2231,Mudslide,Heavy Rainfall,47.4,Hilly,Clay,129.4,624.7,8.03,Geological Survey Report,,,,,,,,,
Landslide,2017-05-15 22:23:20,Diamer,35.0599,76.4058,Mudslide,Glacier Melting,66.7,Hilly,Sand,16.3,567.3,5.49,Geological Survey Report,,,,,,,,,
Landslide,2022-05-29 05:38:43,Diamer,36.3358,74.0993,Mudslide,Heavy Rainfall,49.0,Valley,Sand,113.0,2595.6,1.71,Geological Survey Report,,,,,,,,,
Landslide,2021-05-14 19:27:10,Diamer,35.3479,76.0124,Rockfall,Heavy Rainfall,72.2,Hilly,Silt,143.3,3608.2,0.54,Geological Survey Report,,,,,,,,,
Landslide,2016-01-08 23:49:25,Diamer,35.4731,74.2533,Mudslide,Earthquake,35.0,Hilly,Silt,16.6,4719.1,4.03,Geological Survey Report,,,,,,,,,
Landslide,2017-12-19 15:16:45,Diamer,36.5587,75.9575,Rockfall,Glacier Melting,65.3,Hilly,Clay,64.6,3333.6,9.11,Geological Survey Report,,,,,,,,,
Landslide,2022-02-24 14:27:30,Diamer,35.7174,75.7688,Mudslide,Earthquake,58.9,Hilly,Clay,129.3,1253.6,5.5,Geological Survey Report,,,,,,,,,
Landslide,2017-07-25 19:38:07,Diamer,35.7302,74.5415,Debris Flow,Heavy Rainfall,20.7,Hilly,Sand,151.8,4072.4,4.55,Geological Survey Report,,,,,,,,,
Landslide,2021-08-19 08:33:35,Diamer,36.4813,74.5003,Debris Flow,Earthquake,77.7,Valley,Rocky,118.2,1290.9,2.19,Geological Survey Report,,,,,,,,,
Landslide,2014-06-19 04:36:13,Diamer,35.1395,74.8468,Mudslide,Glacier Melting,23.3,Mountainous,Sand,39.7,3281.0,1.67,Geological Survey Report,,,,,,,,,
Landslide,2015-10-25 02:30:11,Diamer,36.2281,76.1024,Rockfall,Glacier Melting,61.9,Hilly,Silt,175.8,2836.2,5.99,Geological Survey Report,,,,,,,,,
Landslide,2022-08-09 06:12:31,Diamer,35.0814,76.5694,Debris Flow,Earthquake,66.4,Hilly,Clay,77.7,751.7,8.37,Geological Survey Report,,,,,,,,,
Landslide,2018-06-22 19:52:44,Diamer,36.1351,74.7338,Rockfall,Glacier Melting,70.8,Valley,Silt,36.2,1971.5,7.39,Geological Survey Report,,,,,,,,,
Landslide,2014-04-05 11:06:01,Diamer,36.8916,75.4972,Debris Flow,Heavy Rainfall,41.5,Hilly,Rocky,54.2,4480.0,6.69,Geological Survey Report,,,,,,,,,
Landslide,2013-02-06 13:55:40,Shigar,36.965,75.5115,Debris Flow,Glacier Melting,20.3,Valley,Silt,194.6,918.2,8.5,Geological Survey Report,,,,,,,,,
Landslide,2020-07-10 16:38:12,Shigar,36.5177,75.6635,Mudslide,Glacier Melting,50.6,Valley,Clay,81.9,2806.1,7.1,Geological Survey Report,,,,,,,,,
Landslide,2020-01-04 01:45:47,Shigar,36.0416,74.4513,Mudslide,Glacier Melting,31.7,Mountainous,Silt,194.1,854.4,9.82,Geological Survey Report,,,,,,,,,
Landslide,2022-10-19 19:47:42,Shigar,35.8759,74.485,Debris Flow,Earthquake,40.9,Mountainous,Sand,88.8,3727.8,2.17,Geological Survey Report,,,,,,,,,
Landslide,2019-01-21 06:56:02,Shigar,36.2864,74.9206,Rockfall,Earthquake,59.2,Valley,Silt,151.3,3446.0,8.16,Geological Survey Report,,,,,,,,,
Landslide,2015-03-03 08:51:13,Shigar,35.4974,74.3286,Debris Flow,Glacier Melting,77.4,Valley,Clay,155.4,4926.8,0.16,Geological Survey Report,,,,,,,,,
Landslide,2017-10-11 17:04:01,Shigar,36.5959,74.1503,Rockfall,Heavy Rainfall,40.2,Mountainous,Rocky,172.3,605.6,5.65,Geological Survey Report,,,,,,,,,
Landslide,2013-06-13 04:48:56,Shigar,35.7264,75.4093,Mudslide,Earthquake,57.7,Hilly,Silt,136.7,1815.6,1.89,Geological Survey Report,,,,,,,,,
Landslide,2014-12-16 08:49:49,Shigar,35.4316,75.0021,Mudslide,Glacier Melting,47.0,Mountainous,Sand,181.7,825.7,5.33,Geological Survey Report,,,,,,,,,
Landslide,2014-01-06 18:01:55,Shigar,36.0179,76.5721,Mudslide,Heavy Rainfall,67.3,Hilly,Rocky,18.5,1283.1,4.4,Geological Survey Report,,,,,,,,,
Landslide,2016-02-18 15:07:11,Shigar,35.1717,76.7906,Mudslide,Heavy Rainfall,30.0,Valley,Rocky,46.7,2172.5,3.72,Geological Survey Report,,,,,,,,,
Landslide,2013-05-21 18:25:52,Shigar,35.4502,74.9367,Debris Flow,Glacier Melting,65.4,Hilly,Sand,149.8,3513.2,8.75,Geological Survey Report,,,,,,,,,
Landslide,2015-04-11 16:17:00,Shigar,36.4629,76.1664,Mudslide,Earthquake,34.6,Hilly,Rocky,126.2,4956.9,4.3,Geological Survey Report,,,,,,,,,
Landslide,2015-06-14 20:11:28,Shigar,36.5127,74.6462,Debris Flow,Glacier Melting,34.0,Mountainous,Rocky,38.7,3954.6,1.41,Geological Survey Report,,,,,,,,,
Landslide,2017-04-03 19:38:40,Shigar,35.5935,74.8631,Mudslide,Glacier Melting,39.9,Mountainous,Rocky,122.2,2808.4,3.56,Geological Survey Report,,,,,,,,,
Landslide,2014-03-01 18:20:56,Kharmang,36.6479,74.2823,Debris Flow,Heavy Rainfall,79.6,Hilly,Silt,187.0,1846.2,0.97,Geological Survey Report,,,,,,,,,
Landslide,2021-08-11 03:33:02,Kharmang,36.4715,75.4143,Mudslide,Earthquake,46.5,Hilly,Silt,114.5,1639.4,0.85,Geological Survey Report,,,,,,,,,
Landslide,2016-06-27 09:04:33,Kharmang,35.3864,76.6326,Rockfall,Glacier Melting,74.7,Mountainous,Rocky,58.8,865.7,7.62,Geological Survey Report,,,,,,,,,
Landslide,2013-08-16 12:51:33,Kharmang,36.7274,74.2771,Debris Flow,Earthquake,54.5,Mountainous,Clay,158.6,1539.4,8.79,Geological Survey Report,,,,,,,,,
Landslide,2020-07-28 08:26:15,Kharmang,36.9929,75.7772,Rockfall,Earthquake,66.9,Mountainous,Silt,179.3,1109.2,4.35,Geological Survey Report,,,,,,,,,
Landslide,2020-07-14 23:14:17,Kharmang,35.0584,74.1977,Debris Flow,Glacier Melting,28.8,Hilly,Sand,37.6,4089.0,0.79,Geological Survey Report,,,,,,,,,
Landslide,2022-10-08 17:44:37,Kharmang,35.6844,74.4709,Rockfall,Heavy Rainfall,34.6,Mountainous,Clay,116.3,901.5,1.31,Geological Survey Report,,,,,,,,,
Landslide,2018-04-27 16:44:17,Kharmang,36.3311,74.8617,Mudslide,Heavy Rainfall,43.4,Hilly,Silt,145.3,2631.9,3.16,Geological Survey Report,,,,,,,,,
Landslide,2022-11-15 06:23:26,Kharmang,35.7605,74.6144,Debris Flow,Heavy Rainfall,62.6,Valley,Rocky,142.5,303.4,6.62,Geological Survey Report,,,,,,,,,
Landslide,2013-10-02 11:55:47,Kharmang,35.2843,76.9077,Debris Flow,Glacier Melting,66.9,Hilly,Clay,19.1,3448.8,0.7,Geological Survey Report,,,,,,,,,
Landslide,2020-11-17 02:49:41,Kharmang,36.5448,76.0635,Mudslide,Glacier Melting,73.1,Valley,Rocky,165.1,591.9,5.72,Geological Survey Report,,,,,,,,,
Landslide,2018-12-31 04:39:09,Nagar,35.898,76.5552,Rockfall,Earthquake,32.4,Hilly,Clay,186.6,4080.5,2.76,Geological Survey Report,,,,,,,,,
Landslide,2020-12-29 22:55:28,Nagar,36.3005,76.1705,Rockfall,Heavy Rainfall,79.8,Mountainous,Clay,81.8,4732.6,1.64,Geological Survey Report,,,,,,,,,
Landslide,2017-10-30 21:53:30,Nagar,36.4254,76.6493,Debris Flow,Earthquake,28.1,Valley,Rocky,29.1,664.7,1.75,Geological Survey Report,,,,,,,,,
Landslide,2019-03-17 13:25:12,Nagar,36.2128,76.7647,Rockfall,Earthquake,55.0,Mountainous,Silt,121.7,1548.7,8.41,Geological Survey Report,,,,,,,,,
Landslide,2013-11-05 08:10:18,Nagar,35.6861,76.1723,Debris Flow,Heavy Rainfall,42.4,Valley,Sand,157.3,1228.6,2.92,Geological Survey Report,,,,,,,,,
Landslide,2013-12-10 22:06:00,Nagar,36.306,75.9977,Rockfall,Heavy Rainfall,77.3,Valley,Rocky,142.7,1645.1,5.62,Geological Survey Report,,,,,,,,,
Landslide,2021-11-21 13:40:39,Nagar,36.0893,74.1206,Debris Flow,Earthquake,76.7,Mountainous,Clay,81.1,111.5,8.08,Geological Survey Report,,,,,,,,,
Landslide,2016-03-04 16:37:16,Nagar,36.3906,74.8607,Debris Flow,Glacier Melting,25.9,Valley,Rocky,68.1,3278.7,1.03,Geological Survey Report,,,,,,,,,
Landslide,2017-07-30 07:10:57,Nagar,36.1584,75.6848,Debris Flow,Heavy Rainfall,46.6,Valley,Rocky,95.6,2384.3,5.0,Geological Survey Report,,,,,,,,,
Landslide,2018-01-26 13:24:35,Nagar,36.6083,75.0723,Debris Flow,Heavy Rainfall,70.8,Hilly,Rocky,93.6,2476.1,2.95,Geological Survey Report,,,,,,,,,
Landslide,2014-03-11 23:20:17,Nagar,36.5678,75.6257,Debris Flow,Heavy Rainfall,78.1,Valley,Silt,116.4,4942.2,0.43,Geological Survey Report,,,,,,,,,
Landslide,2015-03-24 16:22:07,Nagar,36.9462,75.999,Mudslide,Glacier Melting,71.0,Hilly,Clay,157.1,4031.7,8.93,Geological Survey Report,,,,,,,,,
Landslide,2018-10-03 02:14:09,Nagar,35.6673,76.51,Mudslide,Heavy Rainfall,23.8,Valley,Clay,60.5,3744.9,7.93,Geological Survey Report,,,,,,,,,
Landslide,2021-03-21 11:11:35,Nagar,35.117,76.0931,Debris Flow,Glacier Melting,28.8,Hilly,Clay,37.7,1406.3,0.86,Geological Survey Report,,,,,,,,,
Landslide,2013-05-09 05:09:29,Nagar,35.0125,74.3239,Rockfall,Heavy Rainfall,37.3,Mountainous,Silt,90.8,4453.3,1.82,Geological Survey Report,,,,,,,,,
Landslide,2013-09-12 15:29:32,Nagar,35.232,75.3581,Mudslide,Earthquake,40.8,Hilly,Sand,62.1,2689.9,5.73,Geological Survey Report,,,,,,,,,
Landslide,2021-03-16 02:41:00,Nagar,35.3821,75.6711,Mudslide,Earthquake,23.8,Valley,Clay,161.1,2508.1,9.58,Geological Survey Report,,,,,,,,,
Landslide,2013-07-04 14:44:05,Nagar,35.1513,74.7254,Mudslide,Heavy Rainfall,31.7,Hilly,Clay,23.6,414.6,1.83,Geological Survey Report,,,,,,,,,
Landslide,2018-01-05 09:01:30,Nagar,36.0903,74.7294,Mudslide,Earthquake,64.1,Valley,Silt,130.4,540.3,5.71,Geological Survey Report,,,,,,,,,
Landslide,2015-08-11 08:20:17,Ghanche,35.4771,76.9511,Rockfall,Glacier Melting,79.1,Hilly,Sand,31.5,1342.2,2.43,Geological Survey Report,,,,,,,,,
Landslide,2017-01-15 17:31:48,Ghanche,36.0191,76.0563,Rockfall,Earthquake,30.7,Hilly,Silt,58.8,3956.7,5.52,Geological Survey Report,,,,,,,,,
Landslide,2015-12-27 10:11:27,Ghanche,36.3123,76.3866,Debris Flow,Earthquake,73.3,Hilly,Clay,111.4,1933.5,9.29,Geological Survey Report,,,,,,,,,
Landslide,2020-10-23 16:59:46,Ghanche,35.9937,76.2133,Rockfall,Heavy Rainfall,27.2,Mountainous,Sand,132.0,1262.1,4.36,Geological Survey Report,,,,,,,,,
Landslide,2015-10-21 03:42:48,Ghanche,35.404,76.6386,Rockfall,Heavy Rainfall,40.5,Valley,Sand,72.2,4592.6,6.61,Geological Survey Report,,,,,,,,,
Landslide,2014-06-19 19:20:25,Ghanche,36.9077,76.4193,Mudslide,Earthquake,69.7,Mountainous,Rocky,18.4,4959.0,7.01,Geological Survey Report,,,,,,,,,
Landslide,2013-12-21 17:10:49,Ghanche,36.9297,76.0307,Rockfall,Earthquake,24.2,Valley,Sand,101.2,4654.7,5.47,Geological Survey Report,,,,,,,,,
Landslide,2022-08-29 01:32:18,Ghanche,35.9682,75.4112,Mudslide,Heavy Rainfall,23.1,Mountainous,Clay,109.0,3010.9,0.97,Geological Survey Report,,,,,,,,,
Landslide,2017-07-14 17:30:18,Ghanche,35.8463,75.9257,Rockfall,Earthquake,40.8,Mountainous,Rocky,182.2,2428.1,7.15,Geological Survey Report,,,,,,,,,
Landslide,2013-01-12 03:10:29,Ghanche,36.3938,75.1191,Rockfall,Earthquake,55.3,Mountainous,Silt,126.0,1728.1,6.92,Geological Survey Report,,,,,,,,,
Landslide,2018-04-30 18:05:52,Ghanche,35.186,74.0443,Rockfall,Heavy Rainfall,36.5,Mountainous,Silt,45.3,4322.2,5.07,Geological Survey Report,,,,,,,,,
Landslide,2020-03-28 04:23:19,Ghanche,36.7374,74.643,Debris Flow,Earthquake,67.9,Hilly,Sand,86.2,1018.9,6.72,Geological Survey Report,,,,,,,,,
Landslide,2021-12-15 18:05:30,Ghanche,35.5062,76.0015,Debris Flow,Glacier Melting,32.9,Mountainous,Sand,54.1,4212.9,1.95,Geological Survey Report,,,,,,,,,
Landslide,2021-02-05 10:57:40,Ghanche,35.4908,75.7428,Mudslide,Glacier Melting,54.1,Hilly,Clay,81.6,368.3,9.06,Geological Survey Report,,,,,,,,,
Landslide,2017-10-30 07:22:46,Ghanche,36.8009,74.3981,Mudslide,Glacier Melting,78.1,Valley,Sand,122.7,1934.8,5.82,Geological Survey Report,,,,,,,,,
Landslide,2014-08-15 11:22:28,Ghanche,35.1196,75.6013,Mudslide,Heavy Rainfall,68.4,Mountainous,Rocky,149.4,372.2,7.67,Geological Survey Report,,,,,,,,,
Landslide,2015-09-25 04:25:35,Ghanche,36.1618,74.5149,Mudslide,Glacier Melting,31.2,Valley,Sand,142.1,2099.8,1.13,Geological Survey Report,,,,,,,,,
Landslide,2021-11-10 16:30:29,Ghanche,35.3163,76.5531,Debris Flow,Earthquake,69.5,Mountainous,Sand,136.5,4131.7,2.11,Geological Survey Report,,,,,,,,,
Landslide,2015-05-26 03:34:24,Ghanche,35.1695,75.301,Rockfall,Heavy Rainfall,60.6,Valley,Rocky,198.4,4500.8,9.51,Geological Survey Report,,,,,,,,,
Landslide,2014-03-26 19:01:03,Ghanche,35.9693,75.6275,Mudslide,Heavy Rainfall,43.2,Hilly,Silt,25.6,3829.0,6.71,Geological Survey Report,,,,,,,,,
Landslide,2019-05-12 11:54:21,Ghanche,36.8987,75.5853,Mudslide,Glacier Melting,66.2,Hilly,Sand,111.4,773.0,7.76,Geological Survey Report,,,,,,,,,
Landslide,2018-04-27 09:40:34,Ghanche,35.5996,75.14,Debris Flow,Earthquake,29.3,Hilly,Clay,16.3,2957.7,9.17,Geological Survey Report,,,,,,,,,
Landslide,2015-11-25 20:02:15,Ghanche,36.8326,74.6001,Rockfall,Glacier Melting,57.9,Hilly,Sand,19.0,271.3,0.47,Geological Survey Report,,,,,,,,,
Landslide,2019-05-17 08:52:06,Ghanche,35.2667,74.6417,Mudslide,Earthquake,63.7,Hilly,Rocky,56.9,4955.6,1.42,Geological Survey Report,,,,,,,,,
Landslide,2014-11-05 14:55:01,Ghanche,35.7672,75.8342,Rockfall,Heavy Rainfall,46.0,Valley,Clay,190.8,4259.4,1.25,Geological Survey Report,,,,,,,,,
Landslide,2015-04-12 03:17:46,Ghanche,36.2554,75.3566,Rockfall,Heavy Rainfall,22.8,Valley,Clay,40.0,2091.6,2.47,Geological Survey Report,,,,,,,,,
Landslide,2016-07-27 23:00:50,Ghanche,35.9953,75.6554,Mudslide,Earthquake,72.3,Hilly,Clay,199.1,4794.2,4.13,Geological Survey Report,,,,,,,,,
Landslide,2019-09-04 07:25:00,Ghanche,35.5149,75.0072,Rockfall,Heavy Rainfall,36.2,Valley,Silt,156.3,4124.2,5.85,Geological Survey Report,,,,,,,,,
Landslide,2017-09-16 04:21:49,Ghanche,36.6771,75.9177,Rockfall,Heavy Rainfall,36.8,Hilly,Clay,129.3,4095.2,3.98,Geological Survey Report,,,,,,,,,
Landslide,2021-07-28 12:45:58,Ghanche,36.055,74.9231,Rockfall,Glacier Melting,39.8,Mountainous,Rocky,194.4,847.4,2.23,Geological Survey Report,,,,,,,,,
Landslide,2015-11-26 17:23:33,Ghanche,36.3975,75.8876,Mudslide,Earthquake,79.6,Hilly,Sand,55.2,1260.6,0.26,Geological Survey Report,,,,,,,,,
Landslide,2020-04-29 15:34:20,Ghanche,35.8226,74.8831,Rockfall,Glacier Melting,24.5,Mountainous,Sand,180.8,3705.6,3.19,Geological Survey Report,,,,,,,,,
Landslide,2020-01-10 12:19:27,Ghanche,35.3348,75.2396,Rockfall,Earthquake,48.8,Mountainous,Clay,129.4,1818.6,7.9,Geological Survey Report,,,,,,,,,
Landslide,2014-08-15 15:35:30,Ghanche,36.327,74.9276,Debris Flow,Heavy Rainfall,67.9,Mountainous,Sand,61.6,1382.0,6.3,Geological Survey Report,,,,,,,,,
Landslide,2022-07-16 07:55:46,Ghanche,36.3193,74.5902,Rockfall,Glacier Melting,28.8,Mountainous,Clay,112.9,3712.4,5.75,Geological Survey Report,,,,,,,,,
Landslide,2020-11-08 12:30:30,Ghanche,35.4232,74.379,Rockfall,Glacier Melting,47.2,Valley,Rocky,135.0,346.6,9.81,Geological Survey Report,,,,,,,,,
Landslide,2015-11-16 13:21:34,Ghanche,36.9685,74.0674,Rockfall,Heavy Rainfall,51.9,Mountainous,Sand,24.5,2113.0,5.53,Geological Survey Report,,,,,,,,,
Landslide,2022-12-12 11:12:27,Ghanche,36.6628,74.2389,Debris Flow,Heavy Rainfall,25.6,Hilly,Rocky,131.5,472.0,2.81,Geological Survey Report,,,,,,,,,
Landslide,2016-04-20 13:48:07,Ghanche,35.5639,76.8266,Debris Flow,Glacier Melting,74.6,Mountainous,Clay,36.5,572.4,0.59,Geological Survey Report,,,,,,,,,
Landslide,2017-04-16 22:05:47,Ghanche,36.5999,76.7466,Debris Flow,Glacier Melting,62.5,Hilly,Sand,111.7,347.5,1.37,Geological Survey Report,,,,,,,,,
Landslide,2018-02-04 02:28:49,Ghanche,35.3822,74.4628,Mudslide,Earthquake,37.0,Valley,Rocky,197.8,3710.0,0.58,Geological Survey Report,,,,,,,,,
Landslide,2021-09-29 21:11:48,Ghanche,35.5082,74.1893,Mudslide,Glacier Melting,34.3,Mountainous,Sand,12.1,846.1,7.38,Geological Survey Report,,,,,,,,,
Landslide,2015-03-20 16:54:50,Ghanche,35.3573,76.0625,Rockfall,Heavy Rainfall,63.9,Hilly,Rocky,124.4,1895.0,5.86,Geological Survey Report,,,,,,,,,
Landslide,2017-03-31 21:39:28,Ghanche,36.74,75.7905,Debris Flow,Heavy Rainfall,21.8,Mountainous,Sand,154.7,1895.0,0.8,Geological Survey Report,,,,,,,,,
Landslide,2020-05-28 01:01:49,Ghanche,36.8406,75.7451,Rockfall,Heavy Rainfall,21.7,Valley,Clay,119.9,3061.5,7.28,Geological Survey Report,,,,,,,,,
Landslide,2014-06-17 13:15:05,Ghanche,36.4647,74.6459,Rockfall,Glacier Melting,38.5,Mountainous,Silt,194.6,4935.0,6.27,Geological Survey Report,,,,,,,,,
Landslide,2014-07-11 16:18:36,Ghanche,35.1933,75.4075,Rockfall,Earthquake,34.4,Mountainous,Sand,158.2,4348.0,6.79,Geological Survey Report,,,,,,,,,
Landslide,2021-03-11 16:52:36,Ghanche,36.9093,76.127,Debris Flow,Glacier Melting,20.5,Hilly,Clay,196.1,991.3,2.55,Geological Survey Report,,,,,,,,,
Landslide,2014-12-29 08:02:42,Ghanche,35.7384,75.4295,Mudslide,Earthquake,74.8,Mountainous,Sand,119.6,4529.8,3.45,Geological Survey Report,,,,,,,,,
Landslide,2017-12-21 13:04:28,Ghanche,36.9703,74.456,Debris Flow,Earthquake,67.4,Mountainous,Silt,136.9,1465.9,3.08,Geological Survey Report,,,,,,,,,
Landslide,2015-09-23 21:48:52,Ghanche,36.8082,75.1391,Mudslide,Glacier Melting,79.1,Mountainous,Rocky,20.2,4582.6,8.88,Geological Survey Report,,,,,,,,,
Landslide,2015-07-28 11:31:54,Ghanche,36.5691,75.6763,Rockfall,Heavy Rainfall,73.3,Hilly,Sand,50.8,388.4,1.94,Geological Survey Report,,,,,,,,,
Landslide,2015-03-18 13:05:50,Ghanche,36.2279,75.2509,Mudslide,Glacier Melting,20.0,Hilly,Sand,14.5,603.2,6.11,Geological Survey Report,,,,,,,,,
Landslide,2019-02-17 17:00:54,Ghanche,35.1109,74.6129,Debris Flow,Heavy Rainfall,65.6,Valley,Silt,184.3,4560.0,6.57,Geological Survey Report,,,,,,,,,
Landslide,2022-06-27 14:16:53,Ghanche,36.239,76.0995,Debris Flow,Glacier Melting,47.5,Hilly,Sand,138.7,1506.9,3.18,Geological Survey Report,,,,,,,,,
